time,open,high,low,y_f1m,volume,vn30_index
2021-03-22,1207.6,1209.9,1192.4,1192.4,127426,1198.54
2021-03-23,1195.7,1195.9,1179.9,1184.5,138578,1186.98
2021-03-24,1178.5,1179.0,1155.0,1170.9,162190,1167.49
2021-03-25,1172.0,1177.9,1158.1,1162.0,209777,1164.64
2021-03-26,1164.2,1175.0,1143.8,1173.0,225707,1167.19
2021-03-29,1176.8,1187.0,1166.6,1183.0,166664,1180.07
2021-03-30,1182.8,1194.4,1179.1,1191.2,130595,1190.86
2021-03-31,1192.5,1199.9,1189.0,1191.9,154028,1196.24
2021-04-01,1193.0,1237.0,1191.8,1235.5,158449,1226.16
2021-04-02,1241.0,1249.0,1232.5,1234.0,135248,1238.03
2021-04-05,1241.0,1258.6,1239.5,1257.0,140627,1249.9
2021-04-06,1256.8,1259.0,1246.0,1252.1,159608,1255.36
2021-04-07,1249.5,1256.6,1247.6,1252.0,101647,1257.77
2021-04-08,1253.1,1258.9,1241.0,1243.2,125107,1251.81
2021-04-09,1244.8,1253.9,1238.5,1251.9,113707,1253.26
2021-04-12,1260.0,1281.9,1257.1,1274.6,123106,1278.19
2021-04-13,1280.2,1296.1,1267.0,1271.0,190047,1277.35
2021-04-14,1268.0,1293.0,1265.5,1292.0,176458,1290.77
2021-04-15,1294.8,1298.9,1282.5,1283.9,154811,1284.2
2021-04-16,1283.5,1285.5,1256.1,1273.5,204021,1276.87
2021-04-19,1276.0,1312.0,1271.6,1312.0,185665,1306.22
2021-04-20,1316.0,1334.0,1282.1,1300.0,280266,1312.68
2021-04-22,1301.0,1312.8,1261.2,1261.2,247552,1271.53
2021-04-23,1260.9,1296.7,1249.1,1296.7,272343,1301.39
2021-04-26,1297.0,1306.4,1249.7,1254.0,265871,1275.04
2021-04-27,1253.0,1277.8,1253.0,1265.0,253877,1283.81
2021-04-28,1268.0,1288.7,1261.0,1275.0,222974,1294.06
2021-05-04,1278.0,1327.1,1273.2,1320.0,193972,1328.03
2021-05-05,1323.2,1352.7,1320.1,1335.9,224033,1346.89
2021-05-06,1340.6,1343.9,1327.1,1336.5,253034,1344.64
2021-05-07,1336.2,1339.8,1314.0,1323.8,209572,1340.73
2021-05-10,1323.2,1375.0,1322.8,1375.0,189654,1370.66
2021-05-11,1373.5,1385.0,1348.3,1350.1,274860,1359.19
2021-05-12,1347.5,1384.0,1338.4,1382.1,302367,1380.17
2021-05-13,1376.0,1383.7,1360.1,1363.9,273637,1370.18
2021-05-14,1372.2,1391.7,1369.0,1374.0,248354,1380.02
2021-05-17,1382.1,1388.3,1365.0,1367.0,189026,1371.36
2021-05-18,1371.9,1379.6,1360.6,1375.0,211694,1378.59
2021-05-19,1373.3,1407.4,1373.1,1404.9,181035,1401.71
2021-05-20,1407.1,1425.0,1397.1,1425.0,148232,1424.92
2021-05-21,1412.4,1423.0,1406.4,1414.0,194245,1425.04
2021-05-24,1415.0,1428.5,1414.2,1426.0,166655,1430.48
2021-05-25,1427.0,1443.3,1423.5,1438.0,143103,1444.01
2021-05-26,1439.0,1453.0,1436.7,1453.0,169576,1455.11
2021-05-27,1453.0,1456.0,1430.0,1430.0,173827,1437.38
2021-05-28,1434.2,1464.8,1433.6,1462.5,176803,1458.78
2021-05-31,1459.9,1480.8,1443.0,1479.5,211791,1474.78
2021-06-01,1485.0,1497.4,1475.7,1487.6,165827,1482.92
2021-06-02,1487.5,1494.4,1468.0,1481.8,211586,1478.85
2021-06-03,1486.5,1507.5,1483.1,1504.0,180549,1504.37
2021-06-04,1504.6,1510.9,1495.5,1505.9,185837,1508.35
2021-06-07,1507.0,1509.2,1473.0,1485.0,195761,1484.1
2021-06-08,1488.1,1498.4,1400.0,1429.9,265915,1438.97
2021-06-09,1439.9,1473.8,1426.0,1459.0,301625,1457.76
2021-06-10,1460.9,1470.0,1438.0,1453.0,343846,1451.18
2021-06-11,1458.9,1494.9,1456.2,1493.2,230017,1487.61
2021-06-14,1494.2,1509.3,1485.2,1497.5,201687,1495.51
2021-06-15,1498.1,1505.8,1486.1,1491.0,243306,1487.04
2021-06-16,1490.7,1494.3,1461.5,1468.9,250671,1465.58
2021-06-17,1462.0,1472.8,1452.0,1463.9,178333,1461.91
2021-06-18,1470.0,1491.7,1469.0,1485.0,211415,1481.3
2021-06-21,1476.0,1487.0,1471.0,1474.1,198646,1478.29
2021-06-22,1484.8,1500.9,1483.2,1490.4,150529,1489.24
2021-06-23,1492.5,1504.1,1484.0,1490.4,206002,1489.53
2021-06-24,1497.6,1503.0,1478.0,1488.0,204908,1486.96
2021-06-25,1496.5,1505.0,1484.0,1505.0,186128,1500.3
2021-06-28,1509.1,1525.5,1507.5,1523.8,145369,1521.41
2021-06-29,1524.1,1535.4,1522.3,1533.9,166652,1529.97
2021-06-30,1534.1,1542.9,1528.0,1529.2,166084,1529.0
2021-07-01,1532.0,1549.0,1525.5,1549.0,192326,1545.14
2021-07-02,1551.0,1558.0,1547.0,1556.1,181405,1554.59
2021-07-05,1560.0,1568.0,1533.4,1568.0,220538,1557.41
2021-07-06,1566.0,1569.3,1501.0,1501.0,209073,1488.42
2021-07-07,1515.0,1536.9,1492.0,1535.0,293140,1538.77
2021-07-08,1532.5,1538.0,1500.0,1513.0,304244,1521.21
2021-07-09,1509.0,1530.0,1480.0,1497.0,303744,1494.43
2021-07-12,1503.0,1503.8,1401.0,1443.9,398540,1443.1
2021-07-13,1442.0,1458.8,1416.0,1446.9,354374,1440.87
2021-07-14,1448.5,1451.0,1395.3,1409.0,320253,1410.3
2021-07-15,1410.8,1440.1,1403.0,1431.8,246031,1430.29
2021-07-16,1435.1,1449.0,1434.2,1440.0,251674,1438.05
2021-07-19,1414.8,1415.0,1366.6,1368.0,307734,1374.15
2021-07-20,1374.0,1409.4,1358.1,1405.0,358081,1411.02
2021-07-21,1411.0,1417.7,1395.0,1402.0,266094,1406.54
2021-07-22,1404.6,1437.0,1402.0,1427.1,243622,1428.48
2021-07-23,1424.8,1430.5,1401.0,1401.0,339160,1401.53
2021-07-26,1399.9,1417.0,1383.0,1408.1,314381,1403.96
2021-07-27,1413.0,1426.0,1405.1,1405.3,295204,1409.85
2021-07-28,1405.1,1418.0,1400.0,1407.8,314607,1407.5
2021-07-29,1416.0,1431.1,1414.0,1431.1,265927,1427.55
2021-07-30,1430.6,1446.6,1427.2,1445.0,234958,1447.23
2021-08-02,1446.6,1458.1,1442.3,1447.9,215991,1448.21
2021-08-03,1449.7,1475.0,1447.1,1475.0,307949,1469.87
2021-08-04,1473.0,1481.0,1461.6,1470.9,252556,1472.2
2021-08-05,1468.0,1491.4,1466.1,1487.1,249064,1486.46
2021-08-06,1487.3,1491.2,1471.5,1472.9,215928,1476.79
2021-08-09,1469.9,1503.5,1468.0,1500.5,197791,1497.83
2021-08-10,1501.2,1507.5,1485.5,1494.1,273956,1494.41
2021-08-11,1496.0,1505.5,1486.0,1486.0,244596,1487.91
2021-08-12,1486.9,1493.0,1472.4,1477.1,273749,1477.06
2021-08-13,1480.0,1485.0,1463.3,1485.0,270677,1484.25
2021-08-16,1485.2,1504.1,1485.2,1503.0,171116,1500.77
2021-08-17,1507.8,1508.5,1487.5,1493.0,211534,1494.12
2021-08-18,1495.0,1505.2,1485.1,1490.9,232749,1489.54
2021-08-19,1493.0,1502.9,1484.3,1500.0,182025,1505.01
2021-08-20,1492.8,1493.2,1425.0,1445.0,291090,1450.45
2021-08-23,1444.4,1447.7,1408.1,1411.2,355198,1412.0
2021-08-24,1415.0,1427.7,1407.0,1415.1,320117,1418.26
2021-08-25,1417.8,1432.0,1410.0,1431.5,277394,1428.51
2021-08-26,1430.4,1432.0,1402.1,1406.7,241560,1412.45
2021-08-27,1409.5,1422.9,1390.0,1420.0,351832,1418.57
2021-08-30,1423.0,1435.3,1422.5,1432.9,194331,1431.05
2021-08-31,1433.1,1434.5,1421.0,1427.0,190833,1428.66
2021-09-01,1427.1,1435.0,1422.6,1428.6,210501,1426.94
2021-09-06,1433.8,1445.0,1431.0,1444.6,146220,1441.54
2021-09-07,1445.2,1449.8,1436.0,1441.0,167859,1444.1
2021-09-08,1441.7,1442.0,1427.6,1431.1,188959,1433.71
2021-09-09,1430.7,1446.0,1429.8,1446.0,155263,1447.28
2021-09-10,1447.2,1453.3,1442.3,1447.1,148017,1448.33
2021-09-13,1445.3,1448.8,1437.1,1442.0,130805,1444.99
2021-09-14,1441.0,1445.2,1434.5,1436.5,130215,1438.16
2021-09-15,1437.5,1451.0,1434.8,1447.5,132636,1444.85
2021-09-16,1447.9,1453.8,1445.7,1449.8,105690,1448.98
2021-09-17,1444.3,1457.8,1443.3,1456.8,133478,1455.59
2021-09-20,1460.0,1467.0,1452.0,1452.0,141115,1458.66
2021-09-21,1446.0,1447.4,1425.4,1440.0,225424,1446.22
2021-09-22,1441.4,1443.9,1433.6,1440.8,158312,1453.22
2021-09-23,1447.8,1455.5,1445.5,1450.0,142685,1458.23
2021-09-24,1454.6,1456.0,1446.1,1449.9,141963,1459.94
2021-09-27,1452.3,1454.4,1434.0,1434.0,132794,1439.2
2021-09-28,1430.0,1454.4,1429.5,1454.4,163150,1451.12
2021-09-29,1449.1,1452.5,1433.4,1449.2,235946,1450.52
2021-09-30,1451.0,1458.5,1448.0,1452.0,183051,1453.76
2021-10-01,1441.0,1446.5,1436.0,1441.0,180114,1441.83
2021-10-04,1441.0,1444.8,1434.0,1440.3,137078,1443.61
2021-10-05,1437.9,1449.8,1437.6,1449.0,116988,1456.21
2021-10-06,1451.2,1453.5,1447.1,1452.0,105601,1461.72
2021-10-07,1457.4,1459.5,1452.8,1454.8,94204,1462.74
2021-10-08,1458.0,1477.0,1457.4,1474.5,118668,1476.54
2021-10-11,1475.5,1514.8,1475.5,1513.5,131487,1510.27
2021-10-12,1513.5,1514.0,1499.5,1510.0,159949,1509.57
2021-10-13,1513.0,1522.6,1502.1,1503.1,173438,1505.55
2021-10-14,1508.5,1514.9,1500.0,1505.9,178043,1503.38
2021-10-15,1510.0,1516.7,1500.3,1504.5,147369,1504.84
2021-10-18,1505.1,1522.0,1505.1,1510.5,148406,1510.49
2021-10-19,1511.1,1513.5,1503.1,1510.6,150410,1507.19
2021-10-20,1513.0,1517.5,1451.0,1504.0,165106,1505.03
2021-10-21,1507.2,1509.5,1489.0,1489.0,134876,1489.26
2021-10-22,1495.2,1496.9,1485.3,1492.0,118648,1488.71
2021-10-25,1495.0,1495.0,1478.0,1478.0,130955,1476.97
2021-10-26,1477.0,1489.1,1468.2,1489.0,149671,1482.62
2021-10-27,1488.3,1526.5,1487.5,1523.3,155486,1516.46
2021-10-28,1523.3,1535.9,1517.2,1532.3,148233,1529.26
2021-10-29,1532.0,1540.0,1526.5,1533.7,148152,1532.35
2021-11-01,1535.0,1535.7,1518.1,1522.7,121183,1516.75
2021-11-02,1522.0,1528.7,1518.6,1524.1,114360,1521.35
2021-11-03,1524.4,1538.3,1520.1,1528.5,166803,1530.65
2021-11-04,1530.5,1535.2,1523.1,1529.8,136853,1528.21
2021-11-05,1529.3,1539.6,1526.5,1535.1,97033,1531.76
2021-11-08,1537.6,1545.5,1533.6,1537.7,106262,1535.66
2021-11-09,1538.0,1539.0,1520.5,1525.5,127651,1527.13
2021-11-10,1525.0,1534.9,1518.6,1529.3,112979,1523.79
2021-11-11,1527.6,1530.0,1506.0,1513.0,181798,1514.36
2021-11-12,1514.6,1532.0,1505.1,1530.7,147968,1527.94
2021-11-15,1533.0,1536.6,1521.4,1527.8,114909,1528.68
2021-11-16,1527.8,1529.5,1514.6,1517.3,149679,1517.22
2021-11-17,1516.1,1523.3,1514.2,1520.4,100344,1519.58
2021-11-18,1521.9,1522.3,1504.1,1504.1,97134,1503.42
2021-11-19,1505.8,1523.2,1488.0,1502.5,158128,1500.05
2021-11-22,1503.6,1521.9,1498.4,1512.5,150039,1517.04
2021-11-23,1512.6,1528.9,1509.0,1528.9,106381,1533.12
2021-11-24,1533.5,1565.0,1529.6,1562.1,146245,1565.29
2021-11-25,1564.5,1575.0,1561.5,1566.6,121145,1572.46
2021-11-26,1564.6,1577.0,1553.0,1556.7,141489,1566.55
2021-11-29,1548.0,1552.0,1536.2,1551.9,151111,1553.04
2021-11-30,1556.0,1563.7,1533.3,1537.1,165031,1537.59
2021-12-01,1536.9,1553.9,1530.3,1553.9,159486,1549.81
2021-12-02,1549.9,1554.4,1539.6,1540.0,130690,1540.88
2021-12-03,1545.0,1547.9,1509.0,1509.0,150443,1503.98
2021-12-06,1508.1,1513.5,1466.1,1480.2,198268,1480.92
2021-12-07,1490.0,1512.0,1487.0,1512.0,160331,1512.62
2021-12-08,1515.7,1518.4,1508.0,1511.0,144500,1516.16
2021-12-09,1512.8,1533.0,1510.0,1532.0,122700,1529.61
2021-12-10,1531.0,1532.5,1512.5,1520.5,157801,1519.46
2021-12-13,1526.9,1527.4,1516.1,1525.9,113349,1520.8
2021-12-14,1523.9,1530.0,1513.2,1518.5,143404,1516.44
2021-12-15,1518.5,1527.5,1514.1,1520.1,118443,1519.42
2021-12-16,1525.5,1527.0,1460.2,1510.0,119549,1510.17
2021-12-17,1514.0,1524.9,1512.6,1520.0,122129,1513.56
2021-12-20,1512.0,1517.5,1495.2,1508.0,128827,1513.6
2021-12-21,1511.0,1519.5,1508.9,1512.5,113617,1511.48
2021-12-22,1515.6,1519.7,1500.0,1508.0,125182,1504.12
2021-12-23,1506.7,1507.8,1475.1,1488.2,191171,1477.37
2021-12-24,1488.0,1512.0,1484.2,1509.0,139845,1506.67
2021-12-27,1513.5,1518.8,1501.3,1516.0,122598,1514.55
2021-12-28,1518.0,1524.5,1509.5,1520.2,138787,1523.54
2021-12-29,1522.0,1526.4,1517.0,1519.0,101607,1515.94
2021-12-30,1518.9,1533.5,1518.2,1525.5,100162,1519.62
2021-12-31,1527.9,1542.0,1527.3,1537.0,106190,1535.71
2022-01-04,1544.9,1563.0,1542.9,1558.5,82662,1558.87
2022-01-05,1557.6,1560.5,1548.1,1549.0,81531,1546.01
2022-01-06,1544.0,1557.0,1543.5,1545.1,94315,1544.95
2022-01-07,1547.9,1548.0,1533.1,1539.6,109079,1532.24
2022-01-10,1540.0,1540.3,1513.1,1513.1,107206,1514.7
2022-01-11,1515.0,1518.7,1499.5,1503.6,129007,1499.74
2022-01-12,1500.1,1528.9,1486.1,1528.9,177165,1530.04
2022-01-13,1530.1,1541.9,1522.4,1525.7,151710,1526.43
2022-01-14,1519.5,1532.3,1515.0,1520.1,141848,1523.57
2022-01-17,1522.9,1525.4,1478.2,1480.0,178465,1478.61
2022-01-18,1475.0,1489.9,1466.2,1482.5,172136,1477.06
2022-01-19,1482.9,1496.5,1476.5,1482.0,162316,1482.55
2022-01-20,1483.8,1495.8,1480.1,1492.6,110314,1492.81
2022-01-21,1493.0,1503.8,1490.8,1498.9,125072,1502.16
2022-01-24,1496.0,1496.0,1466.0,1468.2,153877,1471.31
2022-01-25,1468.7,1503.9,1465.2,1503.9,197629,1516.16
2022-01-26,1510.0,1525.0,1509.0,1519.0,154409,1525.31
2022-01-27,1513.3,1516.5,1498.5,1512.0,139656,1516.57
2022-01-28,1518.2,1534.5,1517.1,1528.0,146392,1532.24
2022-02-07,1543.9,1548.0,1530.0,1532.8,83370,1541.25
2022-02-08,1532.8,1543.7,1527.4,1535.5,111985,1550.46
2022-02-09,1540.0,1555.9,1540.0,1541.0,130465,1552.44
2022-02-10,1544.0,1544.5,1528.5,1542.5,129404,1548.95
2022-02-11,1538.9,1545.9,1534.9,1543.0,122136,1545.92
2022-02-14,1535.5,1536.0,1510.1,1510.1,155300,1505.07
2022-02-15,1511.1,1527.5,1511.0,1522.0,135165,1527.36
2022-02-16,1528.0,1532.4,1514.5,1521.0,153863,1521.47
2022-02-17,1522.0,1540.2,1521.3,1540.2,132651,1540.51
2022-02-18,1525.0,1527.8,1518.3,1525.0,133830,1531.47
2022-02-21,1523.2,1531.5,1521.0,1530.0,103299,1533.4
2022-02-22,1517.9,1519.7,1501.4,1517.5,176629,1532.36
2022-02-23,1526.1,1535.0,1524.4,1529.3,116353,1538.83
2022-02-24,1520.0,1526.2,1502.5,1514.7,204453,1522.04
2022-02-25,1526.0,1529.9,1517.0,1517.0,127673,1526.5
2022-02-28,1511.0,1518.8,1507.6,1511.2,128372,1517.18
2022-03-01,1517.8,1518.2,1512.1,1515.6,104548,1520.12
2022-03-02,1512.0,1513.0,1495.8,1502.0,168709,1498.61
2022-03-03,1508.5,1517.5,1502.8,1517.5,135199,1522.49
2022-03-04,1514.8,1517.5,1510.0,1513.0,111671,1525.34
2022-03-07,1496.0,1507.8,1496.0,1504.2,118417,1509.12
2022-03-08,1498.7,1499.4,1484.2,1490.3,142855,1490.17
2022-03-09,1494.0,1495.8,1486.2,1490.8,129030,1489.25
2022-03-10,1500.5,1501.9,1490.0,1490.0,104782,1490.24
2022-03-11,1486.7,1487.5,1471.1,1476.0,150729,1477.14
2022-03-14,1475.2,1476.0,1456.0,1463.4,154070,1461.1
2022-03-15,1462.1,1469.7,1457.9,1464.5,144871,1468.89
2022-03-16,1471.0,1475.1,1465.2,1471.8,117998,1472.69
2022-03-17,1477.5,1478.8,1468.0,1472.2,109620,1469.92
2022-03-18,1477.0,1483.5,1476.0,1478.1,103666,1476.94
2022-03-21,1479.7,1496.1,1479.1,1494.9,109570,1502.67
2022-03-22,1498.1,1505.5,1494.0,1500.0,115791,1513.4
2022-03-23,1502.7,1510.2,1494.8,1497.2,134488,1505.59
2022-03-24,1495.5,1499.5,1491.0,1494.0,122344,1497.44
2022-03-25,1497.1,1497.1,1488.0,1494.0,117690,1498.36
2022-03-28,1489.1,1490.8,1475.5,1483.5,121944,1484.16
2022-03-29,1485.5,1493.5,1484.5,1493.4,98973,1500.57
2022-03-30,1489.4,1503.9,1486.1,1489.8,164555,1500.23
2022-03-31,1492.0,1499.4,1490.0,1496.0,91809,1508.53
2022-04-01,1493.0,1528.0,1492.2,1525.0,157140,1542.47
2022-04-04,1529.4,1537.3,1526.6,1528.4,102494,1548.04
2022-04-05,1526.9,1532.7,1523.5,1525.3,104939,1539.2
2022-04-06,1519.0,1550.6,1517.8,1540.3,189020,1557.11
2022-04-07,1543.0,1544.5,1529.4,1529.8,144546,1541.96
2022-04-08,1528.4,1535.3,1523.9,1523.9,134752,1524.31
2022-04-12,1525.9,1526.6,1507.2,1509.4,167740,1507.2
2022-04-13,1511.4,1521.2,1511.3,1519.7,132886,1525.39
2022-04-14,1522.2,1524.6,1509.0,1512.5,126371,1518.01
2022-04-15,1511.8,1517.4,1492.6,1492.6,167556,1493.74
2022-04-18,1494.1,1494.4,1471.8,1473.1,195995,1468.25
2022-04-19,1476.3,1484.5,1448.0,1454.1,191291,1440.61
2022-04-20,1456.3,1458.0,1435.7,1440.0,225358,1435.5
2022-04-21,1443.9,1452.0,1424.2,1435.3,210284,1426.87
2022-04-22,1442.3,1459.8,1434.7,1445.0,226792,1444.32
2022-04-25,1442.9,1445.6,1345.3,1353.1,280121,1366.39
2022-04-26,1356.1,1393.2,1327.1,1391.0,384319,1396.9
2022-04-27,1379.0,1406.0,1358.1,1401.0,306534,1402.03
2022-04-28,1399.7,1406.7,1388.0,1392.0,244675,1400.88
2022-04-29,1395.0,1421.6,1389.6,1409.0,244985,1417.31
2022-05-04,1408.3,1410.0,1383.0,1383.0,211096,1389.59
2022-05-05,1392.0,1403.6,1372.6,1402.5,231018,1404.88
2022-05-06,1382.0,1396.3,1358.8,1362.0,301145,1373.21
2022-05-09,1353.7,1355.8,1300.0,1308.1,328416,1314.04
2022-05-10,1299.8,1340.9,1291.1,1335.0,361497,1345.46
2022-05-11,1335.0,1349.0,1318.2,1337.0,297281,1349.82
2022-05-12,1334.0,1334.0,1262.0,1270.0,346301,1279.76
2022-05-13,1272.0,1288.1,1214.7,1225.0,437718,1223.76
2022-05-16,1240.0,1261.9,1212.0,1212.0,354410,1215.08
2022-05-17,1220.0,1283.0,1204.3,1280.9,364450,1279.55
2022-05-18,1280.9,1304.8,1265.3,1281.0,411543,1286.41
2022-05-19,1255.0,1292.9,1251.7,1283.0,309709,1283.55
2022-05-20,1283.0,1299.2,1259.8,1276.8,317068,1282.51
2022-05-23,1289.0,1289.0,1238.1,1253.1,324733,1255.35
2022-05-24,1253.0,1271.1,1234.0,1267.0,389658,1272.71
2022-05-25,1275.0,1306.0,1268.5,1299.3,318724,1310.7
2022-05-26,1302.0,1310.5,1292.1,1300.9,279325,1309.5
2022-05-27,1306.1,1328.8,1305.1,1322.5,255624,1335.68
2022-05-30,1329.7,1331.0,1319.6,1325.6,204050,1342.87
2022-05-31,1326.2,1326.8,1310.5,1320.5,224978,1332.59
2022-06-01,1318.5,1337.5,1316.0,1326.0,325936,1335.49
2022-06-02,1311.0,1330.0,1311.0,1315.0,253048,1325.49
2022-06-03,1318.0,1323.9,1305.6,1318.5,233505,1327.4
2022-06-06,1320.7,1332.0,1315.0,1315.0,224785,1327.04
2022-06-07,1315.0,1315.5,1293.3,1315.0,278664,1324.37
2022-06-08,1321.0,1342.0,1319.8,1333.0,267430,1342.03
2022-06-09,1332.4,1339.0,1327.0,1335.3,264559,1342.92
2022-06-10,1328.0,1333.8,1311.1,1311.1,232693,1325.69
2022-06-13,1284.0,1289.9,1257.4,1260.2,332829,1260.85
2022-06-14,1254.8,1272.5,1250.0,1268.3,353747,1261.16
2022-06-15,1268.0,1270.5,1235.3,1251.3,356993,1253.09
2022-06-16,1261.0,1286.5,1260.7,1286.0,284868,1280.37
2022-06-17,1247.5,1249.0,1215.2,1245.2,455234,1258.03
2022-06-20,1244.8,1249.4,1212.0,1212.0,405214,1225.56
2022-06-21,1216.8,1240.0,1210.5,1228.0,504516,1224.54
2022-06-22,1233.7,1240.9,1216.0,1216.0,404680,1227.18
2022-06-23,1222.0,1230.3,1216.3,1227.8,336908,1240.58
2022-06-24,1236.0,1237.9,1226.0,1227.0,243816,1235.47
2022-06-27,1236.0,1247.9,1234.0,1247.9,218952,1256.67
2022-06-28,1246.0,1266.5,1242.7,1261.0,258194,1273.41
2022-06-29,1255.0,1262.9,1251.1,1260.5,289583,1273.4
2022-06-30,1262.0,1264.8,1240.1,1240.1,256951,1248.92
2022-07-01,1241.0,1243.5,1221.5,1242.0,330352,1252.24
2022-07-04,1247.0,1252.1,1238.1,1242.0,245644,1248.37
2022-07-05,1248.3,1251.9,1234.0,1234.9,332002,1242.05
2022-07-06,1234.8,1234.8,1213.4,1218.0,399286,1211.94
2022-07-07,1215.7,1226.2,1213.0,1225.0,319336,1229.23
2022-07-08,1230.5,1231.8,1223.5,1225.0,210770,1231.54
2022-07-11,1221.0,1221.8,1197.1,1200.7,228673,1209.02
2022-07-12,1202.0,1216.0,1201.9,1213.5,224334,1219.44
2022-07-13,1215.0,1220.1,1209.5,1210.0,251969,1216.94
2022-07-14,1206.8,1217.9,1204.4,1215.7,242459,1221.94
2022-07-15,1219.0,1221.8,1209.2,1210.1,220851,1220.14
2022-07-18,1218.2,1221.0,1212.2,1215.4,178982,1214.28
2022-07-19,1213.9,1216.4,1208.1,1213.0,196929,1211.7
2022-07-20,1223.5,1230.8,1221.4,1226.1,189503,1225.62
2022-07-21,1225.3,1242.0,1225.2,1234.1,203851,1235.25
2022-07-22,1230.5,1234.0,1223.3,1225.6,206218,1228.84
2022-07-25,1221.9,1224.7,1217.2,1221.9,187038,1222.6
2022-07-26,1222.1,1225.5,1217.3,1218.9,154039,1218.49
2022-07-27,1216.0,1223.0,1213.0,1223.0,163110,1219.43
2022-07-28,1228.8,1237.3,1228.3,1231.6,163834,1236.14
2022-07-29,1236.8,1236.9,1229.1,1230.7,166959,1232.0
2022-08-01,1232.1,1246.0,1231.0,1244.4,200993,1256.25
2022-08-02,1244.7,1249.4,1238.3,1245.9,185605,1265.97
2022-08-03,1245.4,1252.9,1242.0,1250.0,220620,1269.83
2022-08-04,1256.0,1260.0,1252.2,1257.5,194586,1277.73
2022-08-05,1259.0,1264.5,1254.7,1264.5,177010,1272.06
2022-08-08,1263.5,1267.8,1261.3,1266.0,136420,1276.7
2022-08-09,1264.5,1275.8,1264.1,1272.7,195449,1281.44
2022-08-10,1271.0,1273.8,1268.6,1270.6,139136,1277.15
2022-08-11,1282.7,1288.0,1268.0,1268.0,201523,1272.33
2022-08-12,1268.0,1280.1,1266.2,1280.1,169096,1280.96
2022-08-15,1285.2,1294.5,1284.7,1293.0,183149,1293.79
2022-08-16,1296.7,1297.5,1291.4,1296.9,181155,1295.1
2022-08-17,1299.8,1311.2,1298.5,1309.0,186608,1300.4
2022-08-18,1306.9,1312.9,1304.6,1304.8,161249,1299.93
2022-08-19,1292.1,1292.1,1276.1,1281.0,191505,1294.93
2022-08-22,1275.0,1278.9,1270.3,1271.0,182035,1285.45
2022-08-23,1265.7,1283.1,1264.4,1283.1,185505,1292.0
2022-08-24,1282.0,1287.8,1278.4,1285.2,188363,1296.41
2022-08-25,1287.0,1304.3,1286.9,1303.0,186354,1311.55
2022-08-26,1305.2,1305.9,1290.0,1293.0,215709,1306.81
2022-08-29,1270.9,1286.0,1264.7,1286.0,236351,1293.25
2022-08-30,1288.7,1295.7,1280.3,1287.0,248343,1298.14
2022-08-31,1282.0,1298.5,1277.6,1293.9,260325,1301.44
2022-09-05,1294.0,1298.5,1282.5,1286.0,231030,1298.15
2022-09-06,1287.5,1295.9,1286.6,1290.0,228845,1299.06
2022-09-07,1283.0,1286.8,1265.0,1265.0,249186,1268.95
2022-09-08,1269.5,1275.6,1263.4,1264.1,295182,1265.57
2022-09-09,1269.0,1275.0,1259.2,1275.0,249410,1275.64
2022-09-12,1281.0,1283.2,1275.1,1276.8,153065,1275.6
2022-09-13,1278.3,1278.8,1272.0,1272.0,146366,1272.48
2022-09-14,1252.0,1262.0,1248.0,1259.0,193285,1260.88
2022-09-15,1261.0,1263.5,1256.6,1262.2,146921,1262.82
2022-09-16,1254.1,1254.3,1233.2,1237.0,174958,1252.78
2022-09-19,1239.0,1239.0,1218.0,1223.5,263620,1229.88
2022-09-20,1228.0,1235.4,1221.6,1232.7,228260,1241.07
2022-09-21,1228.0,1229.0,1213.5,1219.6,296408,1228.2
2022-09-22,1208.0,1225.0,1203.7,1225.0,265857,1228.94
2022-09-23,1221.9,1223.0,1204.0,1210.0,280782,1215.41
2022-09-26,1199.0,1199.0,1173.6,1192.0,312221,1187.22
2022-09-27,1190.7,1196.3,1183.0,1185.0,299829,1182.46
2022-09-28,1173.5,1178.0,1160.9,1165.0,349517,1160.66
2022-09-29,1176.9,1176.9,1148.0,1148.0,271480,1147.44
2022-09-30,1143.9,1164.7,1136.4,1150.0,340112,1152.01
2022-10-03,1145.0,1147.0,1096.8,1102.6,374580,1102.0
2022-10-04,1113.5,1125.0,1093.9,1102.0,412066,1097.72
2022-10-05,1114.0,1134.4,1113.3,1115.2,370445,1117.38
2022-10-06,1118.5,1119.4,1080.0,1080.0,412029,1081.36
2022-10-07,1065.0,1072.0,1025.0,1032.2,445509,1039.54
2022-10-10,1010.1,1050.0,1006.1,1032.5,422443,1038.93
2022-10-11,1024.0,1027.6,979.7,989.0,432443,1001.68
2022-10-12,996.7,1038.9,995.0,1025.1,419083,1034.93
2022-10-13,1027.5,1039.6,1004.6,1039.6,497483,1051.24
2022-10-14,1060.0,1067.0,1043.7,1048.0,299910,1061.39
2022-10-17,1036.0,1050.0,1017.4,1050.0,308081,1047.2
2022-10-18,1055.1,1069.8,1048.9,1057.9,350908,1059.06
2022-10-19,1058.7,1059.5,1045.5,1053.0,330140,1053.65
2022-10-20,1045.2,1059.7,1039.7,1058.0,279390,1053.26
2022-10-21,1038.6,1038.8,981.6,985.0,417813,1010.57
2022-10-24,995.5,996.0,930.2,942.0,462274,973.88
