time,open,high,low,y_f1m,volume,vn30_index
2023-11-03 14:00:00,1090.9,1094.7,1086.0,1087.0,71639,1086.19
2023-11-06 10:00:00,1102.9,1104.8,1098.4,1099.6,50496,1096.9
2023-11-06 11:00:00,1099.3,1100.8,1098.6,1099.8,18821,1098.72
2023-11-06 13:00:00,1099.8,1104.5,1099.4,1102.9,56202,1102.52
2023-11-06 14:00:00,1102.9,1106.0,1098.0,1106.0,61677,1103.52
2023-11-07 10:00:00,1098.5,1101.4,1097.1,1099.0,44063,1098.26
2023-11-07 11:00:00,1099.0,1100.0,1097.5,1098.2,17035,1096.03
2023-11-07 13:00:00,1098.1,1099.7,1094.1,1094.1,57789,1091.78
2023-11-07 14:00:00,1094.3,1098.4,1094.2,1095.4,53705,1092.71
2023-11-08 10:00:00,1087.7,1091.6,1087.2,1091.6,47306,1092.4
2023-11-08 11:00:00,1091.6,1092.7,1090.4,1091.1,19925,1090.24
2023-11-08 13:00:00,1091.1,1108.8,1088.9,1108.0,108038,1103.75
2023-11-08 14:00:00,1108.0,1136.6,1108.0,1134.0,99431,1129.95
2023-11-09 10:00:00,1134.5,1138.9,1132.6,1133.3,59654,1131.12
2023-11-09 11:00:00,1133.2,1135.6,1132.6,1134.1,21331,1131.15
2023-11-09 13:00:00,1134.1,1135.7,1123.6,1129.3,92431,1126.37
2023-11-09 14:00:00,1129.2,1134.4,1124.3,1125.0,75748,1122.95
2023-11-10 10:00:00,1112.6,1116.4,1109.1,1114.8,53442,1112.56
2023-11-10 11:00:00,1115.0,1115.9,1113.6,1114.2,17523,1112.42
2023-11-10 13:00:00,1114.2,1123.8,1113.6,1117.2,97250,1116.69
2023-11-10 14:00:00,1117.1,1119.7,1104.0,1108.5,87920,1109.05
2023-11-13 10:00:00,1110.1,1114.4,1107.6,1114.3,51523,1111.96
2023-11-13 11:00:00,1114.2,1116.2,1109.9,1111.1,32380,1110.93
2023-11-13 13:00:00,1111.2,1114.3,1104.8,1104.8,78546,1106.55
2023-11-13 14:00:00,1104.2,1110.0,1100.2,1107.0,80227,1106.72
2023-11-14 10:00:00,1117.2,1123.4,1115.2,1121.6,58428,1121.25
2023-11-14 11:00:00,1121.6,1122.9,1120.2,1121.2,15439,1119.79
2023-11-14 13:00:00,1121.0,1122.0,1111.6,1113.4,79135,1114.33
2023-11-14 14:00:00,1113.7,1121.0,1110.2,1120.0,69640,1119.28
2023-11-15 10:00:00,1142.3,1150.6,1142.3,1146.4,57899,1140.73
2023-11-15 11:00:00,1146.3,1147.4,1144.0,1146.2,18832,1140.94
2023-11-15 13:00:00,1146.2,1146.5,1138.3,1140.7,70235,1135.44
2023-11-15 14:00:00,1140.8,1142.6,1133.0,1134.0,78935,1131.9
2023-11-16 10:00:00,1131.1,1131.8,1126.8,1127.4,32389,1126.64
2023-11-16 11:00:00,1127.7,1128.7,1126.9,1127.9,16229,1125.86
2023-11-16 13:00:00,1127.8,1130.7,1125.5,1126.9,57790,1126.5
2023-11-16 14:00:00,1127.0,1127.7,1122.2,1125.1,42983,1132.6
2023-11-20 10:00:00,1091.5,1099.7,1090.6,1095.7,56439,1094.35
2023-11-20 11:00:00,1095.7,1103.9,1095.2,1101.5,35498,1100.09
2023-11-20 13:00:00,1101.7,1114.9,1100.1,1114.9,95163,1111.64
2023-11-20 14:00:00,1115.3,1117.0,1095.0,1102.0,86980,1102.85
2023-11-21 10:00:00,1105.7,1109.5,1103.2,1107.3,54439,1108.17
2023-11-21 11:00:00,1107.3,1109.0,1101.7,1103.0,31691,1104.7
2023-11-21 13:00:00,1102.7,1110.9,1101.1,1106.2,89089,1107.78
2023-11-21 14:00:00,1106.3,1111.0,1102.3,1111.0,59588,1108.6
2023-11-22 10:00:00,1110.0,1114.9,1109.0,1111.3,44847,1109.44
2023-11-22 11:00:00,1111.4,1111.4,1101.5,1101.7,34912,1105.75
2023-11-22 13:00:00,1101.1,1105.1,1096.2,1101.1,83225,1102.08
2023-11-22 14:00:00,1101.0,1114.0,1098.8,1112.0,76792,1109.8
2023-11-23 10:00:00,1113.4,1113.4,1106.1,1107.1,66021,1107.66
2023-11-23 11:00:00,1106.8,1110.7,1106.2,1107.9,31034,1107.76
2023-11-23 13:00:00,1109.0,1113.0,1106.5,1107.5,68701,1106.7
2023-11-23 14:00:00,1107.2,1112.4,1077.0,1080.0,92118,1082.68
2023-11-24 10:00:00,1080.8,1081.6,1076.3,1078.1,52933,1076.56
2023-11-24 11:00:00,1078.1,1083.7,1076.6,1083.7,28813,1082.29
2023-11-24 13:00:00,1083.7,1084.5,1076.4,1081.5,78846,1079.64
2023-11-24 14:00:00,1081.9,1085.0,1067.2,1084.9,109355,1087.34
2023-11-27 10:00:00,1081.2,1082.4,1079.2,1081.0,40404,1080.95
2023-11-27 11:00:00,1080.9,1082.8,1080.1,1081.2,14865,1081.4
2023-11-27 13:00:00,1081.3,1084.0,1079.9,1082.9,50714,1082.41
2023-11-27 14:00:00,1082.7,1084.4,1075.0,1076.0,65101,1078.42
2023-11-28 10:00:00,1074.5,1074.9,1071.2,1071.6,42758,1071.54
2023-11-28 11:00:00,1071.5,1072.0,1068.5,1069.9,24792,1069.69
2023-11-28 13:00:00,1069.9,1079.0,1069.9,1075.8,86102,1076.5
2023-11-28 14:00:00,1075.5,1091.9,1075.5,1087.0,94605,1088.51
2023-11-29 10:00:00,1091.4,1092.4,1088.7,1090.3,32989,1090.26
2023-11-29 11:00:00,1090.3,1092.0,1089.8,1090.6,11103,1090.7
2023-11-29 13:00:00,1090.8,1096.7,1089.5,1094.5,57400,1092.53
2023-11-29 14:00:00,1094.6,1098.7,1091.6,1092.1,67210,1093.16
2023-11-30 10:00:00,1095.7,1098.3,1094.7,1095.2,45320,1093.71
2023-11-30 11:00:00,1095.1,1095.6,1090.9,1091.8,29916,1093.03
2023-11-30 13:00:00,1091.9,1094.7,1089.5,1092.9,66227,1091.95
2023-11-30 14:00:00,1092.7,1093.2,1075.5,1076.0,77817,1081.7
2023-12-01 10:00:00,1083.2,1084.2,1081.1,1082.7,27118,1082.08
2023-12-01 11:00:00,1082.5,1084.0,1081.5,1082.1,13589,1081.07
2023-12-01 13:00:00,1082.1,1084.2,1077.7,1081.3,69830,1080.07
2023-12-01 14:00:00,1081.2,1094.7,1080.7,1090.1,89982,1090.39
2023-12-04 10:00:00,1095.3,1111.9,1095.0,1109.1,56564,1106.12
2023-12-04 11:00:00,1109.4,1109.8,1104.6,1107.1,23816,1103.49
2023-12-04 13:00:00,1107.1,1111.0,1102.7,1108.4,74037,1106.56
2023-12-04 14:00:00,1108.5,1115.0,1103.0,1107.0,68617,1107.16
2023-12-05 10:00:00,1107.0,1107.0,1101.0,1101.8,42401,1102.78
2023-12-05 11:00:00,1101.9,1103.3,1100.6,1101.9,17815,1102.28
2023-12-05 13:00:00,1101.9,1104.8,1100.1,1102.3,48626,1102.58
2023-12-05 14:00:00,1102.0,1103.5,1096.6,1099.0,72825,1100.42
2023-12-06 10:00:00,1102.7,1108.0,1102.6,1106.2,42475,1106.54
2023-12-06 11:00:00,1106.2,1106.8,1104.6,1104.6,13406,1103.59
2023-12-06 13:00:00,1104.5,1107.5,1102.5,1105.6,46137,1104.53
2023-12-06 14:00:00,1105.8,1111.3,1104.3,1111.1,53457,1109.27
2023-12-07 10:00:00,1105.1,1107.4,1099.1,1102.8,93706,1100.8
2023-12-07 11:00:00,1102.8,1103.3,1097.6,1099.7,46461,1098.44
2023-12-07 13:00:00,1099.1,1103.7,1098.0,1103.7,65162,1104.01
2023-12-07 14:00:00,1104.7,1118.0,1104.5,1112.0,97582,1111.35
2023-12-08 10:00:00,1111.8,1116.8,1111.7,1114.8,41608,1116.27
2023-12-08 11:00:00,1114.7,1115.1,1113.2,1113.3,15246,1115.08
2023-12-08 13:00:00,1113.3,1119.0,1113.1,1117.1,61405,1117.21
2023-12-08 14:00:00,1117.2,1117.4,1109.0,1112.0,76206,1114.89
2023-12-11 10:00:00,1115.2,1115.8,1112.6,1113.0,25979,1115.29
2023-12-11 11:00:00,1112.8,1114.7,1112.4,1114.2,11075,1115.27
2023-12-11 13:00:00,1114.3,1116.9,1113.0,1116.3,38365,1115.39
2023-12-11 14:00:00,1116.2,1119.6,1114.6,1117.0,47934,1117.34
2023-12-12 10:00:00,1118.3,1119.1,1115.7,1116.0,30587,1117.24
2023-12-12 11:00:00,1116.1,1116.2,1113.2,1114.5,21258,1116.36
2023-12-12 13:00:00,1114.4,1118.5,1114.4,1115.7,39315,1116.58
2023-12-12 14:00:00,1115.6,1119.9,1114.7,1118.8,50187,1121.21
2023-12-13 10:00:00,1120.0,1120.6,1117.6,1118.8,32872,1118.98
2023-12-13 11:00:00,1118.9,1119.7,1118.1,1118.6,12949,1117.84
2023-12-13 13:00:00,1118.2,1118.9,1113.2,1113.2,54730,1113.44
2023-12-13 14:00:00,1113.2,1114.6,1106.5,1107.0,69031,1106.83
2023-12-14 10:00:00,1110.9,1111.1,1107.6,1110.8,35271,1108.9
2023-12-14 11:00:00,1110.7,1112.9,1110.2,1112.2,24045,1110.4
2023-12-14 13:00:00,1112.2,1112.8,1109.3,1109.8,44243,1108.49
2023-12-14 14:00:00,1109.8,1110.7,1103.4,1103.9,67747,1104.49
2023-12-15 10:00:00,1106.0,1106.7,1103.7,1104.3,28049,1101.6
2023-12-15 11:00:00,1104.4,1104.6,1100.3,1102.9,29304,1099.67
2023-12-15 13:00:00,1102.9,1106.5,1102.3,1104.9,56220,1101.95
2023-12-15 14:00:00,1104.7,1108.5,1097.5,1099.3,72287,1097.4
2023-12-18 10:00:00,1095.4,1096.1,1089.7,1090.0,40415,1087.41
2023-12-18 11:00:00,1089.8,1091.4,1087.0,1091.4,26468,1087.22
2023-12-18 13:00:00,1091.4,1095.6,1087.5,1092.5,62432,1089.36
2023-12-18 14:00:00,1092.0,1093.4,1081.9,1082.0,63380,1084.67
